Vertex: node:59760, Triagle Count: 11
Vertex: node:5440, Triagle Count: 65
Vertex: node:38297, Triagle Count: 120
Vertex: node:84942, Triagle Count: 3
Vertex: node:104318, Triagle Count: 1
Vertex: node:1870, Triagle Count: 51
Vertex: node:132387, Triagle Count: 19
Vertex: node:101813, Triagle Count: 26
Vertex: node:82546, Triagle Count: 1
Vertex: node:56039, Triagle Count: 6
Vertex: node:125165, Triagle Count: 3
Vertex: node:124934, Triagle Count: 190
Vertex: node:128895, Triagle Count: 78
Vertex: node:30502, Triagle Count: 201
Vertex: node:123609, Triagle Count: 35
Vertex: node:54608, Triagle Count: 21
Vertex: node:72829, Triagle Count: 15
Vertex: node:106846, Triagle Count: 10
Vertex: node:32063, Triagle Count: 2
Vertex: node:34462, Triagle Count: 10
Vertex: node:80015, Triagle Count: 3
Vertex: node:130825, Triagle Count: 34
Vertex: node:131056, Triagle Count: 62
Vertex: node:58435, Triagle Count: 5
Vertex: node:108279, Triagle Count: 270
Vertex: node:42883, Triagle Count: 494
Vertex: node:111622, Triagle Count: 12
Vertex: node:27242, Triagle Count: 19
Vertex: node:27375, Triagle Count: 331
Vertex: node:114380, Triagle Count: 171
Vertex: node:72959, Triagle Count: 14
Vertex: node:13259, Triagle Count: 53
Vertex: node:110423, Triagle Count: 1128
Vertex: node:36602, Triagle Count: 64
Vertex: node:40353, Triagle Count: 3
Vertex: node:119015, Triagle Count: 13
Vertex: node:111887, Triagle Count: 68
Vertex: node:27243, Triagle Count: 10
Vertex: node:110424, Triagle Count: 1
Vertex: node:45384, Triagle Count: 142
Vertex: node:24617, Triagle Count: 1
Vertex: node:110557, Triagle Count: 40
Vertex: node:15788, Triagle Count: 146
Vertex: node:119149, Triagle Count: 9
Vertex: node:70424, Triagle Count: 12
Vertex: node:5444, Triagle Count: 101
Vertex: node:18022, Triagle Count: 1
Vertex: node:117849, Triagle Count: 191
Vertex: node:76784, Triagle Count: 2
Vertex: node:44183, Triagle Count: 277
Vertex: node:21281, Triagle Count: 424
Vertex: node:15525, Triagle Count: 1
Vertex: node:24616, Triagle Count: 6
Vertex: node:19486, Triagle Count: 1
Vertex: node:36604, Triagle Count: 12
Vertex: node:119146, Triagle Count: 15
Vertex: node:16725, Triagle Count: 20
Vertex: node:102043, Triagle Count: 112
Vertex: node:91192, Triagle Count: 1
Vertex: node:27245, Triagle Count: 6
Vertex: node:5578, Triagle Count: 11
Vertex: node:95858, Triagle Count: 1
Vertex: node:110422, Triagle Count: 27
Vertex: node:114250, Triagle Count: 6
Vertex: node:112950, Triagle Count: 22
Vertex: node:15524, Triagle Count: 738
Vertex: node:41554, Triagle Count: 338
Vertex: node:19485, Triagle Count: 1
Vertex: node:18021, Triagle Count: 514
Vertex: node:92390, Triagle Count: 1
Vertex: node:8912, Triagle Count: 1
Vertex: node:104312, Triagle Count: 873
Vertex: node:71627, Triagle Count: 1
Vertex: node:111884, Triagle Count: 19
Vertex: node:16855, Triagle Count: 1
Vertex: node:29643, Triagle Count: 32
Vertex: node:42754, Triagle Count: 1
Vertex: node:40225, Triagle Count: 1
Vertex: node:27246, Triagle Count: 1
Vertex: node:19484, Triagle Count: 51
Vertex: node:126108, Triagle Count: 15
Vertex: node:59504, Triagle Count: 6
Vertex: node:35666, Triagle Count: 366
Vertex: node:110685, Triagle Count: 21
Vertex: node:80276, Triagle Count: 4
Vertex: node:65613, Triagle Count: 10
Vertex: node:73053, Triagle Count: 5
Vertex: node:38291, Triagle Count: 120
Vertex: node:17920, Triagle Count: 36
Vertex: node:28577, Triagle Count: 929
Vertex: node:6648, Triagle Count: 3
Vertex: node:9276, Triagle Count: 2
Vertex: node:42886, Triagle Count: 109
Vertex: node:42753, Triagle Count: 9
Vertex: node:129966, Triagle Count: 892
Vertex: node:98225, Triagle Count: 1
Vertex: node:27248, Triagle Count: 1
Vertex: node:108270, Triagle Count: 9
Vertex: node:65610, Triagle Count: 3
Vertex: node:41425, Triagle Count: 465
Vertex: node:126239, Triagle Count: 131
Vertex: node:110683, Triagle Count: 1
Vertex: node:15529, Triagle Count: 10
Vertex: node:42624, Triagle Count: 6
Vertex: node:129834, Triagle Count: 56
Vertex: node:106974, Triagle Count: 4
Vertex: node:29511, Triagle Count: 1
Vertex: node:29644, Triagle Count: 6
Vertex: node:16854, Triagle Count: 3
Vertex: node:59503, Triagle Count: 2
Vertex: node:33139, Triagle Count: 395
Vertex: node:42623, Triagle Count: 22
Vertex: node:37097, Triagle Count: 34
Vertex: node:10639, Triagle Count: 747
Vertex: node:26172, Triagle Count: 22
Vertex: node:62017, Triagle Count: 1
Vertex: node:68148, Triagle Count: 109
Vertex: node:46554, Triagle Count: 61
Vertex: node:109439, Triagle Count: 18
Vertex: node:16730, Triagle Count: 15
Vertex: node:11700, Triagle Count: 31
Vertex: node:120294, Triagle Count: 1
Vertex: node:120161, Triagle Count: 59
Vertex: node:85909, Triagle Count: 1
Vertex: node:21275, Triagle Count: 10
Vertex: node:13396, Triagle Count: 1
Vertex: node:62018, Triagle Count: 6
Vertex: node:94679, Triagle Count: 7
Vertex: node:125192, Triagle Count: 20
Vertex: node:16731, Triagle Count: 1
Vertex: node:20076, Triagle Count: 94
Vertex: node:19491, Triagle Count: 220
Vertex: node:67917, Triagle Count: 1
Vertex: node:108108, Triagle Count: 1
Vertex: node:26170, Triagle Count: 45
Vertex: node:119186, Triagle Count: 55
Vertex: node:44022, Triagle Count: 1
Vertex: node:46685, Triagle Count: 136
Vertex: node:22343, Triagle Count: 1
Vertex: node:120163, Triagle Count: 3
Vertex: node:120030, Triagle Count: 1
Vertex: node:349, Triagle Count: 38
Vertex: node:108109, Triagle Count: 3
Vertex: node:70201, Triagle Count: 3
Vertex: node:21144, Triagle Count: 373
Vertex: node:21011, Triagle Count: 3
Vertex: node:12068, Triagle Count: 79
Vertex: node:92145, Triagle Count: 2
Vertex: node:125190, Triagle Count: 1
Vertex: node:10503, Triagle Count: 594
Vertex: node:46684, Triagle Count: 91
Vertex: node:21010, Triagle Count: 28
Vertex: node:47882, Triagle Count: 231
Vertex: node:43088, Triagle Count: 279
Vertex: node:45221, Triagle Count: 12
Vertex: node:39218, Triagle Count: 10
Vertex: node:21276, Triagle Count: 28
Vertex: node:20912, Triagle Count: 141
Vertex: node:115353, Triagle Count: 18
Vertex: node:34319, Triagle Count: 104
Vertex: node:12069, Triagle Count: 10
Vertex: node:14466, Triagle Count: 1
Vertex: node:89603, Triagle Count: 9
Vertex: node:122562, Triagle Count: 10
Vertex: node:114154, Triagle Count: 15
Vertex: node:120032, Triagle Count: 1
Vertex: node:11705, Triagle Count: 55
Vertex: node:347, Triagle Count: 1
Vertex: node:47881, Triagle Count: 1
Vertex: node:21271, Triagle Count: 265
Vertex: node:70336, Triagle Count: 1
Vertex: node:68018, Triagle Count: 288
Vertex: node:12904, Triagle Count: 13
Vertex: node:44021, Triagle Count: 110
Vertex: node:43924, Triagle Count: 18
Vertex: node:14465, Triagle Count: 127
Vertex: node:112727, Triagle Count: 6
Vertex: node:52693, Triagle Count: 4
Vertex: node:122561, Triagle Count: 81
Vertex: node:63476, Triagle Count: 114
Vertex: node:116683, Triagle Count: 6
Vertex: node:47880, Triagle Count: 10
Vertex: node:70335, Triagle Count: 1
Vertex: node:26042, Triagle Count: 15
Vertex: node:120166, Triagle Count: 10
Vertex: node:51496, Triagle Count: 15
Vertex: node:62013, Triagle Count: 118
Vertex: node:51363, Triagle Count: 3
Vertex: node:26175, Triagle Count: 10
Vertex: node:122431, Triagle Count: 788
Vertex: node:60717, Triagle Count: 1
Vertex: node:74290, Triagle Count: 62
Vertex: node:64678, Triagle Count: 1
Vertex: node:50295, Triagle Count: 3
Vertex: node:63346, Triagle Count: 197
Vertex: node:117627, Triagle Count: 1193
Vertex: node:11707, Triagle Count: 861
Vertex: node:123762, Triagle Count: 11
Vertex: node:112725, Triagle Count: 103
Vertex: node:95613, Triagle Count: 3
Vertex: node:114289, Triagle Count: 49
Vertex: node:21140, Triagle Count: 3
Vertex: node:64411, Triagle Count: 119
Vertex: node:51360, Triagle Count: 15
Vertex: node:64677, Triagle Count: 21
Vertex: node:120167, Triagle Count: 91
Vertex: node:53890, Triagle Count: 152
Vertex: node:118958, Triagle Count: 39
Vertex: node:60716, Triagle Count: 1
Vertex: node:26040, Triagle Count: 6
Vertex: node:115354, Triagle Count: 6
Vertex: node:115221, Triagle Count: 325
Vertex: node:50163, Triagle Count: 99
Vertex: node:121100, Triagle Count: 13
Vertex: node:116685, Triagle Count: 379
Vertex: node:63479, Triagle Count: 9
Vertex: node:114157, Triagle Count: 3
Vertex: node:346, Triagle Count: 9
Vertex: node:51494, Triagle Count: 1
Vertex: node:26173, Triagle Count: 10
Vertex: node:64676, Triagle Count: 3
Vertex: node:126265, Triagle Count: 91
Vertex: node:47628, Triagle Count: 99
Vertex: node:124701, Triagle Count: 1149
Vertex: node:104409, Triagle Count: 15
Vertex: node:106935, Triagle Count: 1
Vertex: node:87335, Triagle Count: 1
Vertex: node:107034, Triagle Count: 15
Vertex: node:84968, Triagle Count: 1
Vertex: node:89732, Triagle Count: 76
Vertex: node:109697, Triagle Count: 300
Vertex: node:4279, Triagle Count: 2
Vertex: node:52699, Triagle Count: 39
Vertex: node:51233, Triagle Count: 2
Vertex: node:120169, Triagle Count: 3
Vertex: node:53896, Triagle Count: 1
Vertex: node:1518, Triagle Count: 11
Vertex: node:128792, Triagle Count: 938
Vertex: node:126397, Triagle Count: 3
Vertex: node:126264, Triagle Count: 4
Vertex: node:119181, Triagle Count: 21
Vertex: node:85199, Triagle Count: 29
Vertex: node:117751, Triagle Count: 24
Vertex: node:124702, Triagle Count: 3
Vertex: node:52564, Triagle Count: 4
Vertex: node:104408, Triagle Count: 19
Vertex: node:61077, Triagle Count: 46
Vertex: node:60714, Triagle Count: 4
Vertex: node:50036, Triagle Count: 9
Vertex: node:107035, Triagle Count: 435
Vertex: node:48956, Triagle Count: 1
Vertex: node:87336, Triagle Count: 3
Vertex: node:123763, Triagle Count: 3
Vertex: node:4012, Triagle Count: 15
Vertex: node:39345, Triagle Count: 1
Vertex: node:39478, Triagle Count: 7
Vertex: node:21149, Triagle Count: 21
Vertex: node:1519, Triagle Count: 78
Vertex: node:108366, Triagle Count: 58
Vertex: node:100974, Triagle Count: 15
Vertex: node:33380, Triagle Count: 2
Vertex: node:128793, Triagle Count: 3
Vertex: node:122568, Triagle Count: 81
Vertex: node:109699, Triagle Count: 1
Vertex: node:48957, Triagle Count: 55
Vertex: node:107036, Triagle Count: 406
Vertex: node:123633, Triagle Count: 895
Vertex: node:121103, Triagle Count: 3
Vertex: node:103208, Triagle Count: 36
Vertex: node:4148, Triagle Count: 81
Vertex: node:53761, Triagle Count: 4
Vertex: node:128794, Triagle Count: 45
Vertex: node:63474, Triagle Count: 2
Vertex: node:48958, Triagle Count: 1
Vertex: node:60978, Triagle Count: 22
Vertex: node:107037, Triagle Count: 6
Vertex: node:60712, Triagle Count: 18
Vertex: node:109565, Triagle Count: 1
Vertex: node:109432, Triagle Count: 402
Vertex: node:83507, Triagle Count: 3
Vertex: node:342, Triagle Count: 4
Vertex: node:62011, Triagle Count: 2
Vertex: node:86000, Triagle Count: 2
Vertex: node:86133, Triagle Count: 6
Vertex: node:56391, Triagle Count: 1
Vertex: node:39343, Triagle Count: 4
Vertex: node:45229, Triagle Count: 6
Vertex: node:1513, Triagle Count: 10
Vertex: node:126394, Triagle Count: 2250
Vertex: node:3910, Triagle Count: 21
Vertex: node:89994, Triagle Count: 2
Vertex: node:95872, Triagle Count: 1
Vertex: node:48951, Triagle Count: 559
Vertex: node:46558, Triagle Count: 15
Vertex: node:118952, Triagle Count: 6
Vertex: node:2844, Triagle Count: 1
Vertex: node:4142, Triagle Count: 1
Vertex: node:53501, Triagle Count: 8
Vertex: node:86003, Triagle Count: 3
Vertex: node:126261, Triagle Count: 3
Vertex: node:119185, Triagle Count: 76
Vertex: node:10767, Triagle Count: 47
Vertex: node:55195, Triagle Count: 9
Vertex: node:11963, Triagle Count: 43
Vertex: node:48952, Triagle Count: 1
Vertex: node:87332, Triagle Count: 2
Vertex: node:22342, Triagle Count: 16
Vertex: node:127591, Triagle Count: 309
Vertex: node:125063, Triagle Count: 6
Vertex: node:86268, Triagle Count: 10
Vertex: node:123634, Triagle Count: 105
Vertex: node:49184, Triagle Count: 94
Vertex: node:13393, Triagle Count: 13
Vertex: node:20914, Triagle Count: 3
Vertex: node:45227, Triagle Count: 34
Vertex: node:108104, Triagle Count: 3
Vertex: node:23673, Triagle Count: 1
Vertex: node:126260, Triagle Count: 1
Vertex: node:86139, Triagle Count: 1
Vertex: node:10899, Triagle Count: 431
Vertex: node:100970, Triagle Count: 141
Vertex: node:60975, Triagle Count: 401
Vertex: node:118950, Triagle Count: 6
Vertex: node:54965, Triagle Count: 10
Vertex: node:39346, Triagle Count: 6
Vertex: node:108105, Triagle Count: 3
Vertex: node:1516, Triagle Count: 9
Vertex: node:130840, Triagle Count: 1
Vertex: node:63470, Triagle Count: 89
Vertex: node:105609, Triagle Count: 16
Vertex: node:55064, Triagle Count: 1
Vertex: node:125061, Triagle Count: 43
Vertex: node:50039, Triagle Count: 1
Vertex: node:37918, Triagle Count: 42
Vertex: node:123503, Triagle Count: 15
Vertex: node:13262, Triagle Count: 4
Vertex: node:86137, Triagle Count: 1
Vertex: node:21147, Triagle Count: 3
Vertex: node:13395, Triagle Count: 13
Vertex: node:3073, Triagle Count: 8
Vertex: node:61080, Triagle Count: 37
Vertex: node:29502, Triagle Count: 613
Vertex: node:55198, Triagle Count: 77
Vertex: node:100715, Triagle Count: 1023
Vertex: node:130834, Triagle Count: 139
Vertex: node:1776, Triagle Count: 1765
Vertex: node:128401, Triagle Count: 159
Vertex: node:55199, Triagle Count: 3
Vertex: node:87340, Triagle Count: 1
Vertex: node:83775, Triagle Count: 1
Vertex: node:1510, Triagle Count: 3
Vertex: node:29767, Triagle Count: 45
Vertex: node:55066, Triagle Count: 36
Vertex: node:38284, Triagle Count: 7
Vertex: node:104545, Triagle Count: 6
Vertex: node:105610, Triagle Count: 105
Vertex: node:129732, Triagle Count: 13
Vertex: node:129998, Triagle Count: 61
Vertex: node:6540, Triagle Count: 28
Vertex: node:122308, Triagle Count: 16
Vertex: node:32057, Triagle Count: 91
Vertex: node:130835, Triagle Count: 1
Vertex: node:104544, Triagle Count: 882
Vertex: node:128402, Triagle Count: 406
Vertex: node:59861, Triagle Count: 407
Vertex: node:57331, Triagle Count: 167
Vertex: node:129600, Triagle Count: 415
Vertex: node:56398, Triagle Count: 32
Vertex: node:107040, Triagle Count: 96
Vertex: node:55901, Triagle Count: 32
Vertex: node:100717, Triagle Count: 741
Vertex: node:39480, Triagle Count: 6
Vertex: node:128403, Triagle Count: 10
Vertex: node:104410, Triagle Count: 3
Vertex: node:84975, Triagle Count: 22
Vertex: node:30627, Triagle Count: 94
Vertex: node:103213, Triagle Count: 1
Vertex: node:4272, Triagle Count: 69
Vertex: node:56399, Triagle Count: 1
Vertex: node:56266, Triagle Count: 16
Vertex: node:34454, Triagle Count: 987
Vertex: node:110583, Triagle Count: 4
Vertex: node:100976, Triagle Count: 5
Vertex: node:5212, Triagle Count: 22
Vertex: node:79052, Triagle Count: 2
Vertex: node:107042, Triagle Count: 31
Vertex: node:6410, Triagle Count: 16
Vertex: node:32054, Triagle Count: 6
Vertex: node:127201, Triagle Count: 6
Vertex: node:77754, Triagle Count: 140
Vertex: node:103218, Triagle Count: 1
Vertex: node:10771, Triagle Count: 22
Vertex: node:30625, Triagle Count: 167
Vertex: node:84844, Triagle Count: 11
Vertex: node:38155, Triagle Count: 1053
Vertex: node:127200, Triagle Count: 28
Vertex: node:32186, Triagle Count: 35
Vertex: node:32053, Triagle Count: 15
Vertex: node:77755, Triagle Count: 15
Vertex: node:39220, Triagle Count: 276
Vertex: node:16607, Triagle Count: 257
Vertex: node:5476, Triagle Count: 2
Vertex: node:17939, Triagle Count: 36
Vertex: node:85077, Triagle Count: 25
Vertex: node:77757, Triagle Count: 18
Vertex: node:57202, Triagle Count: 1
Vertex: node:38285, Triagle Count: 6
Vertex: node:104415, Triagle Count: 210
Vertex: node:29508, Triagle Count: 14
Vertex: node:106945, Triagle Count: 1005
Vertex: node:104548, Triagle Count: 127
Vertex: node:79187, Triagle Count: 1
Vertex: node:6541, Triagle Count: 10
Vertex: node:129862, Triagle Count: 9
Vertex: node:58666, Triagle Count: 4
Vertex: node:130836, Triagle Count: 3
Vertex: node:103216, Triagle Count: 1
Vertex: node:126000, Triagle Count: 5
Vertex: node:75359, Triagle Count: 9
Vertex: node:18037, Triagle Count: 1
Vertex: node:128532, Triagle Count: 156
Vertex: node:104414, Triagle Count: 130
Vertex: node:76427, Triagle Count: 59
Vertex: node:32051, Triagle Count: 10
Vertex: node:58532, Triagle Count: 2
Vertex: node:124838, Triagle Count: 20
Vertex: node:108376, Triagle Count: 24
Vertex: node:103217, Triagle Count: 3
Vertex: node:17806, Triagle Count: 1462
Vertex: node:55906, Triagle Count: 1
Vertex: node:80041, Triagle Count: 15
Vertex: node:116680, Triagle Count: 72
Vertex: node:65511, Triagle Count: 1
Vertex: node:59605, Triagle Count: 1
Vertex: node:27363, Triagle Count: 10
Vertex: node:33128, Triagle Count: 3
Vertex: node:29893, Triagle Count: 18
Vertex: node:5216, Triagle Count: 359
Vertex: node:114283, Triagle Count: 10
Vertex: node:112989, Triagle Count: 623
Vertex: node:15668, Triagle Count: 128
Vertex: node:110459, Triagle Count: 1036
Vertex: node:37088, Triagle Count: 13
Vertex: node:26168, Triagle Count: 276
Vertex: node:34459, Triagle Count: 78
Vertex: node:17936, Triagle Count: 3
Vertex: node:7612, Triagle Count: 3
Vertex: node:113086, Triagle Count: 12
Vertex: node:18035, Triagle Count: 230
Vertex: node:18168, Triagle Count: 209
Vertex: node:14336, Triagle Count: 60
Vertex: node:114151, Triagle Count: 31
Vertex: node:114284, Triagle Count: 66
Vertex: node:110327, Triagle Count: 6
Vertex: node:103473, Triagle Count: 37
Vertex: node:58401, Triagle Count: 186
Vertex: node:58667, Triagle Count: 45
Vertex: node:6548, Triagle Count: 45
Vertex: node:75223, Triagle Count: 352
Vertex: node:115351, Triagle Count: 11
Vertex: node:113087, Triagle Count: 55
Vertex: node:111789, Triagle Count: 10
Vertex: node:27498, Triagle Count: 5
Vertex: node:65642, Triagle Count: 100
Vertex: node:12909, Triagle Count: 304
Vertex: node:114152, Triagle Count: 78
Vertex: node:129608, Triagle Count: 275
Vertex: node:26299, Triagle Count: 36
Vertex: node:25934, Triagle Count: 9
Vertex: node:28563, Triagle Count: 342
Vertex: node:133202, Triagle Count: 581
Vertex: node:66840, Triagle Count: 134
Vertex: node:28430, Triagle Count: 36
Vertex: node:26033, Triagle Count: 123
Vertex: node:81370, Triagle Count: 1
Vertex: node:111788, Triagle Count: 390
Vertex: node:65643, Triagle Count: 6
Vertex: node:27233, Triagle Count: 67
Vertex: node:15669, Triagle Count: 3
Vertex: node:112720, Triagle Count: 10
Vertex: node:110325, Triagle Count: 73
Vertex: node:129609, Triagle Count: 55
Vertex: node:111654, Triagle Count: 2
Vertex: node:29631, Triagle Count: 1
Vertex: node:19363, Triagle Count: 38
Vertex: node:101917, Triagle Count: 466
Vertex: node:110455, Triagle Count: 374
Vertex: node:103476, Triagle Count: 172
Vertex: node:15406, Triagle Count: 35
Vertex: node:96809, Triagle Count: 3
Vertex: node:110588, Triagle Count: 136
Vertex: node:17932, Triagle Count: 2
Vertex: node:34455, Triagle Count: 1
Vertex: node:40321, Triagle Count: 119
Vertex: node:69342, Triagle Count: 10
Vertex: node:113081, Triagle Count: 46
Vertex: node:14207, Triagle Count: 155
Vertex: node:111786, Triagle Count: 172
Vertex: node:29896, Triagle Count: 91
Vertex: node:80044, Triagle Count: 32
Vertex: node:103211, Triagle Count: 1
Vertex: node:28300, Triagle Count: 45
Vertex: node:65517, Triagle Count: 2
Vertex: node:110456, Triagle Count: 1
Vertex: node:38280, Triagle Count: 1
Vertex: node:34456, Triagle Count: 91
Vertex: node:18164, Triagle Count: 585
Vertex: node:83770, Triagle Count: 20
Vertex: node:113082, Triagle Count: 15
Vertex: node:42853, Triagle Count: 93
Vertex: node:40324, Triagle Count: 91
Vertex: node:35656, Triagle Count: 3
Vertex: node:17097, Triagle Count: 403
Vertex: node:59998, Triagle Count: 106
Vertex: node:114281, Triagle Count: 160
Vertex: node:33126, Triagle Count: 41
Vertex: node:15409, Triagle Count: 2
Vertex: node:112983, Triagle Count: 351
Vertex: node:110586, Triagle Count: 12
Vertex: node:105871, Triagle Count: 47
Vertex: node:66711, Triagle Count: 3
Vertex: node:83771, Triagle Count: 1
Vertex: node:77881, Triagle Count: 2
Vertex: node:115480, Triagle Count: 2980
Vertex: node:129737, Triagle Count: 434
Vertex: node:34457, Triagle Count: 6
Vertex: node:113084, Triagle Count: 527
Vertex: node:102277, Triagle Count: 2515
Vertex: node:16999, Triagle Count: 147
Vertex: node:40325, Triagle Count: 91
Vertex: node:59733, Triagle Count: 300
Vertex: node:90970, Triagle Count: 2
Vertex: node:128407, Triagle Count: 46
Vertex: node:35655, Triagle Count: 122
Vertex: node:33127, Triagle Count: 10
Vertex: node:110587, Triagle Count: 55
Vertex: node:112982, Triagle Count: 112
Vertex: node:17098, Triagle Count: 15
Vertex: node:24607, Triagle Count: 9
Vertex: node:72857, Triagle Count: 2
Vertex: node:6417, Triagle Count: 15
Vertex: node:32059, Triagle Count: 3
Vertex: node:26293, Triagle Count: 1
Vertex: node:25095, Triagle Count: 59
Vertex: node:21130, Triagle Count: 24
Vertex: node:93226, Triagle Count: 1
Vertex: node:71650, Triagle Count: 7
Vertex: node:13142, Triagle Count: 229
Vertex: node:21396, Triagle Count: 239
Vertex: node:72987, Triagle Count: 1
Vertex: node:115211, Triagle Count: 3
Vertex: node:66707, Triagle Count: 23
Vertex: node:40339, Triagle Count: 7
Vertex: node:115344, Triagle Count: 22
Vertex: node:109317, Triagle Count: 349
Vertex: node:74283, Triagle Count: 10
Vertex: node:46698, Triagle Count: 19
Vertex: node:17941, Triagle Count: 35
Vertex: node:23798, Triagle Count: 15
Vertex: node:70584, Triagle Count: 1
Vertex: node:43098, Triagle Count: 14
Vertex: node:13143, Triagle Count: 3
Vertex: node:69200, Triagle Count: 13
Vertex: node:47763, Triagle Count: 195
Vertex: node:42867, Triagle Count: 35
Vertex: node:118945, Triagle Count: 14
Vertex: node:113916, Triagle Count: 1
Vertex: node:12079, Triagle Count: 36
Vertex: node:115214, Triagle Count: 3
Vertex: node:119041, Triagle Count: 25
Vertex: node:10649, Triagle Count: 14
Vertex: node:14210, Triagle Count: 9
Vertex: node:44034, Triagle Count: 1
Vertex: node:115347, Triagle Count: 1
Vertex: node:118942, Triagle Count: 563
Vertex: node:116545, Triagle Count: 153
Vertex: node:114015, Triagle Count: 289
Vertex: node:95887, Triagle Count: 6
Vertex: node:45365, Triagle Count: 7
Vertex: node:114148, Triagle Count: 42
Vertex: node:47895, Triagle Count: 21
Vertex: node:6529, Triagle Count: 1
Vertex: node:13144, Triagle Count: 3
Vertex: node:20901, Triagle Count: 25
Vertex: node:119042, Triagle Count: 21
Vertex: node:40208, Triagle Count: 205
Vertex: node:115213, Triagle Count: 6
Vertex: node:92024, Triagle Count: 3
Vertex: node:12914, Triagle Count: 21
Vertex: node:14342, Triagle Count: 1
Vertex: node:112717, Triagle Count: 1
Vertex: node:118943, Triagle Count: 21
Vertex: node:65507, Triagle Count: 4
Vertex: node:47894, Triagle Count: 4
Vertex: node:13012, Triagle Count: 668
Vertex: node:13145, Triagle Count: 1
Vertex: node:18170, Triagle Count: 4
Vertex: node:40209, Triagle Count: 28
Vertex: node:113910, Triagle Count: 11
Vertex: node:102282, Triagle Count: 372
Vertex: node:110319, Triagle Count: 563
Vertex: node:112849, Triagle Count: 3
Vertex: node:14212, Triagle Count: 412
Vertex: node:63356, Triagle Count: 1
Vertex: node:33109, Triagle Count: 15
Vertex: node:45230, Triagle Count: 1
Vertex: node:72983, Triagle Count: 103
Vertex: node:118948, Triagle Count: 10
Vertex: node:3907, Triagle Count: 120
Vertex: node:73081, Triagle Count: 10
Vertex: node:119047, Triagle Count: 91
Vertex: node:4005, Triagle Count: 13
Vertex: node:70589, Triagle Count: 1
Vertex: node:36969, Triagle Count: 220
Vertex: node:25098, Triagle Count: 45
Vertex: node:112848, Triagle Count: 1409
Vertex: node:35637, Triagle Count: 64
Vertex: node:112715, Triagle Count: 63
Vertex: node:24600, Triagle Count: 3
Vertex: node:27493, Triagle Count: 1
Vertex: node:120021, Triagle Count: 30
Vertex: node:35638, Triagle Count: 28
Vertex: node:13014, Triagle Count: 3
Vertex: node:72984, Triagle Count: 55
Vertex: node:92150, Triagle Count: 1
Vertex: node:73082, Triagle Count: 1
Vertex: node:70456, Triagle Count: 15
Vertex: node:118949, Triagle Count: 1
Vertex: node:25931, Triagle Count: 80
Vertex: node:123880, Triagle Count: 171
Vertex: node:120154, Triagle Count: 30
Vertex: node:119048, Triagle Count: 3
Vertex: node:66708, Triagle Count: 1
Vertex: node:113079, Triagle Count: 241
Vertex: node:14347, Triagle Count: 142
Vertex: node:115210, Triagle Count: 1
Vertex: node:50174, Triagle Count: 9
Vertex: node:117615, Triagle Count: 1170
Vertex: node:27494, Triagle Count: 3
Vertex: node:87325, Triagle Count: 34
Vertex: node:333, Triagle Count: 9
Vertex: node:11719, Triagle Count: 11
Vertex: node:599, Triagle Count: 10
Vertex: node:119178, Triagle Count: 539
Vertex: node:28692, Triagle Count: 10
Vertex: node:120022, Triagle Count: 3
Vertex: node:4007, Triagle Count: 3
Vertex: node:14213, Triagle Count: 10
Vertex: node:50042, Triagle Count: 15
Vertex: node:117616, Triagle Count: 496
Vertex: node:122551, Triagle Count: 7
Vertex: node:61929, Triagle Count: 11
Vertex: node:29890, Triagle Count: 3
Vertex: node:47890, Triagle Count: 8
Vertex: node:93229, Triagle Count: 1
Vertex: node:15677, Triagle Count: 59
Vertex: node:3908, Triagle Count: 36
Vertex: node:36704, Triagle Count: 46
Vertex: node:4006, Triagle Count: 6
Vertex: node:120156, Triagle Count: 15
Vertex: node:119179, Triagle Count: 1
Vertex: node:63352, Triagle Count: 3
Vertex: node:49199, Triagle Count: 1
Vertex: node:87456, Triagle Count: 1
Vertex: node:121223, Triagle Count: 229
Vertex: node:54970, Triagle Count: 3
Vertex: node:39465, Triagle Count: 19
Vertex: node:21005, Triagle Count: 2
Vertex: node:47506, Triagle Count: 6
Vertex: node:124956, Triagle Count: 900
Vertex: node:85187, Triagle Count: 1
Vertex: node:124823, Triagle Count: 1
Vertex: node:63484, Triagle Count: 1
Vertex: node:598, Triagle Count: 64
Vertex: node:465, Triagle Count: 81
Vertex: node:125055, Triagle Count: 1
Vertex: node:86252, Triagle Count: 13
Vertex: node:125188, Triagle Count: 2
Vertex: node:108112, Triagle Count: 1
Vertex: node:1507, Triagle Count: 6
Vertex: node:10641, Triagle Count: 3
Vertex: node:126251, Triagle Count: 81
Vertex: node:122556, Triagle Count: 28
Vertex: node:48703, Triagle Count: 800
Vertex: node:106949, Triagle Count: 109
Vertex: node:54972, Triagle Count: 91
Vertex: node:48969, Triagle Count: 21
Vertex: node:2839, Triagle Count: 1130
Vertex: node:46439, Triagle Count: 6
Vertex: node:3905, Triagle Count: 136
Vertex: node:47504, Triagle Count: 3
Vertex: node:10640, Triagle Count: 465
Vertex: node:45107, Triagle Count: 3
Vertex: node:128782, Triagle Count: 15
Vertex: node:122555, Triagle Count: 21
Vertex: node:11973, Triagle Count: 94
Vertex: node:107049, Triagle Count: 10
Vertex: node:54973, Triagle Count: 6
Vertex: node:463, Triagle Count: 231
